routers,sample_index,source_summary,pcap_file,pcap_sha256,pcap_parent_request_to_response_ms,event_parent_request_to_response_ms,pcap_parent_response_to_child_id_request_ms,event_parent_response_to_child_id_request_ms,pcap_child_id_request_to_response_ms,event_child_id_request_to_response_ms,pcap_parent_request_to_child_id_response_ms,event_parent_request_to_child_id_response_ms,child_id_request_frame,child_id_request_timestamp_s,child_id_response_frame,child_id_response_timestamp_s,parent_request_frame,parent_request_timestamp_s,parent_response_frame,parent_response_timestamp_s
4,67,results/smoke/stock-low-power-4routers-pcap-validation-20260919/run_067/baseline_summary_20260919T095954Z.json,pcaps/4_routers/run_067.pcap,a8fa2691bd1a7a0736c6a7a422ea8f173cc0a0e069bbb3296917d2fa96a9cf64,234.336,,515.68,,9.576,,759.592,,446,420.984504,448,420.99408,439,420.234488,440,420.468824
4,68,results/smoke/stock-low-power-4routers-pcap-validation-20260919/run_068/baseline_summary_20260919T095954Z.json,pcaps/4_routers/run_068.pcap,78142061882a76773e42ff579f528d9e1b35b221652202697b0a93245b8362ea,482.304,,266.6,,4.776,,753.68,,461,421.347048,463,421.351824,454,420.598144,459,421.080448
4,69,results/smoke/stock-low-power-4routers-pcap-validation-20260919/run_069/baseline_summary_20260919T095956Z.json,pcaps/4_routers/run_069.pcap,17ceca4e1d02415bb1ed2a9b7c7ad4d446b25dc658bf290078035014889a7c79,45.056,,705.248,,4.456,,754.76,,451,421.196768,453,421.201224,444,420.446464,445,420.49152
4,70,results/smoke/stock-low-power-4routers-pcap-validation-20260919/run_070/baseline_summary_20260919T095956Z.json,pcaps/4_routers/run_070.pcap,6c2ac8f8892fb740d68836830b2a68194757532912d58251f9877506dc54e690,164.056,,586.928,,6.056,,757.04,,451,421.495928,453,421.501984,444,420.744944,445,420.909
4,71,results/smoke/stock-low-power-4routers-pcap-validation-20260919/run_071/baseline_summary_20260919T095956Z.json,pcaps/4_routers/run_071.pcap,3b840d89bf509e5ab11aa7a2fd39c3b80443f730d9a17357c476cefcaa43cb85,346.464,,405.32,,6.056,,757.84,,559,421.596728,561,421.602784,552,420.844944,555,421.191408
4,72,results/smoke/stock-low-power-4routers-pcap-validation-20260919/run_072/baseline_summary_20260919T095956Z.json,pcaps/4_routers/run_072.pcap,98960cef651069cd0149b6a81e13b4d898e02428fe12ea5982548064543ea2c4,206.264,,542.12,,13.416,,761.8,,452,421.560928,454,421.574344,445,420.812544,448,421.018808
4,73,results/smoke/stock-low-power-4routers-pcap-validation-20260919/run_073/baseline_summary_20260919T095957Z.json,pcaps/4_routers/run_073.pcap,c92324d6f81c276a3d80a1d565aee108e46a8e02d337e07a9dd3c0eee55f8055,400.984,,348.12,,6.056,,755.16,,464,421.636448,466,421.642504,457,420.887344,460,421.288328
4,74,results/smoke/stock-low-power-4routers-pcap-validation-20260919/run_074/baseline_summary_20260919T095958Z.json,pcaps/4_routers/run_074.pcap,f69fdb80575a41e44ffe65ea4d271a983b0dbeec39f4a8b772325792affb41e7,290.856,,459.744,,4.456,,755.056,,453,421.370408,455,421.374864,446,420.619808,449,420.910664
4,75,results/smoke/stock-low-power-4routers-pcap-validation-20260919/run_075/baseline_summary_20260919T095958Z.json,pcaps/4_routers/run_075.pcap,c9d5242fc2e3ca43227a83397553ccfd1ec2ecb1a2bf5ef9c95c13d49e25bef9,413.624,,337.52,,5.096,,756.24,,475,421.729328,477,421.734424,468,420.978184,473,421.391808
4,76,results/smoke/stock-low-power-4routers-pcap-validation-20260919/run_076/baseline_summary_20260919T100000Z.json,pcaps/4_routers/run_076.pcap,9254e45dc956f137148bd90fdc6a4d4bcd2d47ac5405481cd5a721c42603146c,450.104,,298.56,,5.736,,754.4,,451,421.416328,453,421.422064,444,420.667664,449,421.117768
