routers,sample_index,source_summary,pcap_file,pcap_sha256,pcap_parent_request_to_response_ms,event_parent_request_to_response_ms,pcap_parent_response_to_child_id_request_ms,event_parent_response_to_child_id_request_ms,pcap_child_id_request_to_response_ms,event_child_id_request_to_response_ms,pcap_parent_request_to_child_id_response_ms,event_parent_request_to_child_id_response_ms,child_id_request_frame,child_id_request_timestamp_s,child_id_response_frame,child_id_response_timestamp_s,parent_request_frame,parent_request_timestamp_s,parent_response_frame,parent_response_timestamp_s
2,77,results/smoke/fast-attach-ucast-1-2routers-pcap-validation-20260919/run_077/baseline_summary_20260919T090311Z.json,pcaps/2_routers/run_077.pcap,2755f3089ce1042529323f82a7816ee1df9914f7f93e6b85c0ee17dadbbc1b7a,3.16,9.304,14.536,0.0,5.736,19.408,23.432,28.712,77,185.02184,79,185.027576,71,185.004144,73,185.007304
2,78,results/smoke/fast-attach-ucast-1-2routers-pcap-validation-20260919/run_078/baseline_summary_20260919T090311Z.json,pcaps/2_routers/run_078.pcap,544a2ee40fc7a717ea71e384a1df1d4cb403ed60a29db094497c20af2eaa44c5,4.48,14.864,4.936,0.0,4.456,8.528,13.872,23.392,83,185.01708,85,185.021536,79,185.007664,81,185.012144
2,79,results/smoke/fast-attach-ucast-1-2routers-pcap-validation-20260919/run_079/baseline_summary_20260919T090311Z.json,pcaps/2_routers/run_079.pcap,845a329c737d25108b9daae5ae1ac64072a630488e50204d898044762091be27,4.648,15.912,5.896,0.0,5.736,10.768,16.28,26.68,76,185.019168,78,185.024904,72,185.008624,74,185.013272
2,80,results/smoke/fast-attach-ucast-1-2routers-pcap-validation-20260919/run_080/baseline_summary_20260919T090311Z.json,pcaps/2_routers/run_080.pcap,c6226efe9241db17b033b7be6bf461ac518794968523887801e78b1ffaf1b9be,13.44,21.992,5.256,0.0,5.736,10.128,24.432,32.12,80,185.02444,82,185.030176,74,185.005744,78,185.019184
2,81,results/smoke/fast-attach-ucast-1-2routers-pcap-validation-20260919/run_081/baseline_summary_20260919T090313Z.json,pcaps/2_routers/run_081.pcap,8cf9692ba5d909569a7a2c48a9579f941a6bece790ed38a38e870e3513153cab,3.368,23.76,8.776,0.0,7.976,15.888,20.12,39.648,83,185.029728,85,185.037704,79,185.017584,81,185.020952
2,82,results/smoke/fast-attach-ucast-1-2routers-pcap-validation-20260919/run_082/baseline_summary_20260919T090314Z.json,pcaps/2_routers/run_082.pcap,65e0826bfe6e04158013683bd576fc9d84acf721e21afc0e54a53da8209b3de7,4.36,13.648,4.936,0.0,7.976,12.048,17.272,25.696,92,185.016584,94,185.02456,88,185.007288,90,185.011648
2,83,results/smoke/fast-attach-ucast-1-2routers-pcap-validation-20260919/run_083/baseline_summary_20260919T090314Z.json,pcaps/2_routers/run_083.pcap,998b5205d814cefe802f005c3bafe16c3974f88f14d4f2b3280c7eddb888827c,5.12,24.872,12.936,0.0,4.456,16.528,22.512,41.4,78,185.035,80,185.039456,74,185.016944,76,185.022064
2,84,results/smoke/fast-attach-ucast-1-2routers-pcap-validation-20260919/run_084/baseline_summary_20260919T090314Z.json,pcaps/2_routers/run_084.pcap,5c215487ba0913927eb4736fcb63162f7986d373c6ff7c549626594b667b7469,3.4,10.824,4.616,0.0,4.456,8.208,12.472,19.032,78,185.01312,80,185.017576,74,185.005104,76,185.008504
2,85,results/smoke/fast-attach-ucast-1-2routers-pcap-validation-20260919/run_085/baseline_summary_20260919T090314Z.json,pcaps/2_routers/run_085.pcap,b0ada931c0c73975611f646fbffbbecdb10e7329b04fc49aa567d7a612fdecc2,5.0,14.192,4.616,0.0,4.776,8.528,14.392,22.72,81,185.016,83,185.020776,77,185.006384,79,185.011384
2,86,results/smoke/fast-attach-ucast-1-2routers-pcap-validation-20260919/run_086/baseline_summary_20260919T090314Z.json,pcaps/2_routers/run_086.pcap,c5a78ca071a737d3ea599c573af2314f60a4d167166a708bf0259b296d986374,5.44,13.032,17.096,0.0,5.416,21.648,27.952,34.68,90,185.02732,92,185.032736,84,185.004784,86,185.010224
2,87,results/smoke/fast-attach-ucast-1-2routers-pcap-validation-20260919/run_087/baseline_summary_20260919T090314Z.json,pcaps/2_routers/run_087.pcap,6e0630c04354d4747c9fe685a333bd1852f198d948fa5991e66c271c64d4c4d2,6.92,15.152,6.216,0.0,4.776,10.128,17.912,25.28,83,185.01856,85,185.023336,77,185.005424,81,185.012344
2,88,results/smoke/fast-attach-ucast-1-2routers-pcap-validation-20260919/run_088/baseline_summary_20260919T090314Z.json,pcaps/2_routers/run_088.pcap,5c0d3260542043db10082d103601a717aa394ca16769e5ed88b890386c9fa2e2,4.68,21.872,5.256,0.0,8.616,13.008,18.552,34.88,75,185.02432,77,185.032936,71,185.014384,73,185.019064
2,89,results/smoke/fast-attach-ucast-1-2routers-pcap-validation-20260919/run_089/baseline_summary_20260919T090316Z.json,pcaps/2_routers/run_089.pcap,d9383e490fae39979a9c6fa52ccbd24746552b1aead7d9d086e50f8bf2802ac3,4.8,16.552,5.256,0.0,5.736,10.128,15.792,26.68,82,185.019,84,185.024736,78,185.008944,80,185.013744
2,90,results/smoke/fast-attach-ucast-1-2routers-pcap-validation-20260919/run_090/baseline_summary_20260919T090316Z.json,pcaps/2_routers/run_090.pcap,1066ca92e0d651a83f418ee472c56a98a70005c1d522f71fbbd29e3a4e4890b7,3.688,10.152,4.936,0.0,4.776,8.848,13.4,19.0,79,185.013088,81,185.017864,75,185.004464,77,185.008152
2,91,results/smoke/fast-attach-ucast-1-2routers-pcap-validation-20260919/run_091/baseline_summary_20260919T090316Z.json,pcaps/2_routers/run_091.pcap,32fc0c72b9714c9154084d331e948da6b0bd89ed627e3d27c35b89be0636a07d,4.008,11.192,10.696,0.0,4.456,14.288,19.16,25.48,82,185.019168,84,185.023624,76,185.004464,78,185.008472
2,92,results/smoke/fast-attach-ucast-1-2routers-pcap-validation-20260919/run_092/baseline_summary_20260919T090316Z.json,pcaps/2_routers/run_092.pcap,2549bfb0aa8138e913536dac0dd51eb50912c72228eb038c587485d5e38e183d,7.304,14.808,8.456,0.0,5.416,13.008,21.176,27.816,77,185.020544,79,185.02596,71,185.004784,75,185.012088
2,93,results/smoke/fast-attach-ucast-1-2routers-pcap-validation-20260919/run_093/baseline_summary_20260919T090316Z.json,pcaps/2_routers/run_093.pcap,0bdba2d86e6a5b7abb5117a74ef7f448d1ebd809b90a9fd600f2cfcf24eea528,3.16,14.272,6.536,0.0,5.736,11.408,15.432,25.68,79,185.018,81,185.023736,75,185.008304,77,185.011464
2,94,results/smoke/fast-attach-ucast-1-2routers-pcap-validation-20260919/run_094/baseline_summary_20260919T090316Z.json,pcaps/2_routers/run_094.pcap,ba19ed7ef60175d5a5007e983bda7de1e47dba3f7d715f9777d25585a2a90b74,5.12,18.792,6.216,0.0,4.456,9.808,15.792,28.6,84,185.0222,86,185.026656,80,185.010864,82,185.015984
2,95,results/smoke/fast-attach-ucast-1-2routers-pcap-validation-20260919/run_095/baseline_summary_20260919T090316Z.json,pcaps/2_routers/run_095.pcap,32ee78400261153aa5b360cd4b4f222450c2193aea9ce93d7e316f91ebfa09bd,5.32,17.392,5.896,0.0,5.416,10.448,16.632,27.84,84,185.02048,86,185.025896,80,185.009264,82,185.014584
2,96,results/smoke/fast-attach-ucast-1-2routers-pcap-validation-20260919/run_096/baseline_summary_20260919T090316Z.json,pcaps/2_routers/run_096.pcap,8be63d13b1b9b6b4bb1eb04dbef255887d7363914595c17fc3c8d65d5b30844a,3.4,14.512,4.616,0.0,4.776,8.528,12.792,23.04,82,185.01632,84,185.021096,78,185.008304,80,185.011704
