routers,sample_index,source_summary,pcap_file,pcap_sha256,pcap_parent_request_to_response_ms,event_parent_request_to_response_ms,pcap_parent_response_to_child_id_request_ms,event_parent_response_to_child_id_request_ms,pcap_child_id_request_to_response_ms,event_child_id_request_to_response_ms,pcap_parent_request_to_child_id_response_ms,event_parent_request_to_child_id_response_ms,child_id_request_frame,child_id_request_timestamp_s,child_id_response_frame,child_id_response_timestamp_s,parent_request_frame,parent_request_timestamp_s,parent_response_frame,parent_response_timestamp_s
4,47,results/smoke/fast-attach-4routers-pcap-validation-20260919/run_047/baseline_summary_20260919T095818Z.json,pcaps/4_routers/run_047.pcap,84de3d238a0f8ddaf1530d6510d60fceb8d35df827e079ff53d662ca8ebb7c52,327.096,,420.448,,5.736,,753.28,,460,421.144808,462,421.150544,453,420.397264,458,420.72436
4,48,results/smoke/fast-attach-4routers-pcap-validation-20260919/run_048/baseline_summary_20260919T095818Z.json,pcaps/4_routers/run_048.pcap,652047927e7db040620b6068fefbc6ac4f0934ba9fb706a9210325cfb73f48c4,60.656,,690.768,,5.416,,756.84,,459,421.639408,461,421.644824,452,420.887984,453,420.94864
4,49,results/smoke/fast-attach-4routers-pcap-validation-20260919/run_049/baseline_summary_20260919T095820Z.json,pcaps/4_routers/run_049.pcap,9f73d90eca6490d36236f63ba4c7a044e40082c57c54fcfaefb13c4e63f885b5,165.176,,587.0,,5.416,,757.592,,452,421.790304,454,421.79572,445,421.038128,448,421.203304
4,50,results/smoke/fast-attach-4routers-pcap-validation-20260919/run_050/baseline_summary_20260919T095822Z.json,pcaps/4_routers/run_050.pcap,dc26ef97407d059c8889b520adbebe27b6a02a3008dd1cb940dcacc75443149b,115.376,,635.552,,7.336,,758.264,,448,421.434592,450,421.441928,440,420.683664,441,420.79904
4,51,results/smoke/fast-attach-4routers-pcap-validation-20260919/run_051/baseline_summary_20260919T095822Z.json,pcaps/4_routers/run_051.pcap,d9b453563a0b66ba25d392c1b22e198237c6d99bdc1d91f15ca60f8a0991ef9c,74.336,,676.504,,8.616,,759.456,,454,421.834648,456,421.843264,446,421.083808,447,421.158144
4,52,results/smoke/fast-attach-4routers-pcap-validation-20260919/run_052/baseline_summary_20260919T095823Z.json,pcaps/4_routers/run_052.pcap,207ec1c5c7f01b0dbb08fe3fcdacd89114089395e44538958f883659ce9588a0,225.144,,527.16,,5.416,,757.72,,462,420.729288,464,420.734704,455,419.976984,456,420.202128
4,53,results/smoke/fast-attach-4routers-pcap-validation-20260919/run_053/baseline_summary_20260919T095823Z.json,pcaps/4_routers/run_053.pcap,5c3f430d178e2a103eb46b68883bc472d5bd2c7cdf95a411c90b498d90493a61,418.088,,330.92,,4.456,,753.464,,523,420.970416,525,420.974872,515,420.221408,517,420.639496
4,54,results/smoke/fast-attach-4routers-pcap-validation-20260919/run_054/baseline_summary_20260919T095823Z.json,pcaps/4_routers/run_054.pcap,5a7710aafcf399ccc6d644ee37d3ed0a32bbe26cee50810063c7fca2271da7d2,57.616,,693.664,,8.616,,759.896,,455,422.078408,457,422.087024,448,421.327128,451,421.384744
4,55,results/smoke/fast-attach-4routers-pcap-validation-20260919/run_055/baseline_summary_20260919T095824Z.json,pcaps/4_routers/run_055.pcap,f228e9d880b865958305e4cbcfd0213ff5727e1c364cbc84c80bac7d14899c68,104.056,,645.688,,5.416,,755.16,,442,421.087448,444,421.092864,435,420.337704,436,420.44176
4,56,results/smoke/fast-attach-4routers-pcap-validation-20260919/run_056/baseline_summary_20260919T095824Z.json,pcaps/4_routers/run_056.pcap,67a3cab506d0d1d372670c81c6df3b302bad1beec543c6a9cfa8e97416e19dc1,320.68,,429.0,,4.776,,754.456,,465,421.164808,467,421.169584,457,420.415128,463,420.735808
